fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.8,0.8148148148148148,0.9166666666666666,0.6923076923076923,0.7966275068156915,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.48,0.23529411764705882,0.16666666666666666,0.7692307692307693,0.35805743701971643,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.72,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.7071067811865476,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.67,0.6776674306086071,0.7844444444444445,0.5745454545454545,0.6595077652358581,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.64,0.5961023725729608,0.6272727272727272,0.6494505494505495,0.6095055258101093,4,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.85,0.8235294117647058,0.7777777777777778,0.9090909090909091,0.8408749651825217,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.48,0.5517241379310345,0.6666666666666666,0.3076923076923077,0.4529108136578383,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.72,0.7275288488601183,0.8044444444444444,0.6472727272727272,0.7126038545838392,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.5840000000000001,0.5741332131137228,0.5939393939393939,0.5736263736263736,0.5738607934552278,4,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.85,0.8571428571428571,1.0,0.7272727272727273,0.8528028654224418,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.5,0.375,0.3333333333333333,0.6363636363636364,0.4605661864718383,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.44,0.2222222222222222,0.16666666666666666,0.6923076923076923,0.3396831102433787,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.69,0.6832515379357484,0.78,0.6072727272727272,0.6723562217614852,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.6080000000000001,0.5700854700854701,0.6136363636363636,0.6076923076923076,0.5874161053544976,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.55,0.4,0.3333333333333333,0.7272727272727273,0.49236596391733095,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.3333333333333333,0.25,0.7692307692307693,0.4385290096535146,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.8,0.8148148148148148,0.9166666666666666,0.6923076923076923,0.7966275068156915,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.68,0.6528229665071772,0.6933333333333334,0.6654545454545454,0.6688681322796267,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.632,0.5698302985259507,0.5772727272727273,0.6824175824175824,0.6069018694876113,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.8,0.7142857142857143,0.5555555555555556,1.0,0.7453559924999299,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.8,0.782608695652174,0.75,0.8461538461538461,0.7966275068156915,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.3333333333333333,0.2222222222222222,0.9090909090909091,0.4494665749754947,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.0,0.0,1.0,0.0,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.75,0.7058823529411765,0.6,0.9,0.7348469228349535,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.56,0.26666666666666666,0.18181818181818182,0.8571428571428571,0.39477101697586137,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.7100000000000001,0.6314020344980098,0.5866666666666667,0.8163636363636364,0.6666219741359326,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.6080000000000001,0.4431884057971014,0.43636363636363634,0.756043956043956,0.46915239095131334,8,0.001,0.0,0.0,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.3333333333333333,0.2222222222222222,0.9090909090909091,0.4494665749754947,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.14285714285714285,0.08333333333333333,0.9230769230769231,0.2773500981126146,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.68,0.6469239766081871,0.7133333333333333,0.6436363636363637,0.6335654573796554,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.6160000000000001,0.5579161579161578,0.6136363636363638,0.6230769230769231,0.5659076919389249,8,0.001,0.0,0.3,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.76,0.7857142857142857,0.9166666666666666,0.6153846153846154,0.7510676161988108,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.6499999999999999,0.6625623906313096,0.78,0.5345454545454544,0.6320628561533266,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.6000000000000001,0.6046021505376344,0.696969696969697,0.5153846153846154,0.5835472252668192,8,0.001,0.0,0.5,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.71,0.7067669172932332,0.7622222222222221,0.6654545454545454,0.711143463278156,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.608,0.55811655011655,0.5257575757575758,0.6780219780219781,0.5879607151199399,8,0.001,1e-05,0.0,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.84,0.8571428571428571,1.0,0.6923076923076923,0.8320502943378437,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.45,0.42105263157894735,0.4444444444444444,0.45454545454545453,0.4494665749754947,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.65,0.6727955065529436,0.8022222222222222,0.5163636363636364,0.6370898354338768,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.632,0.6527472527472526,0.746969696969697,0.5318681318681319,0.6257634490985995,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.72,0.7586206896551724,0.9166666666666666,0.5384615384615384,0.7025594235292439,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.6199999999999999,0.6563047870004391,0.8022222222222222,0.46363636363636357,0.5971802788957865,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,TEST,0.5760000000000001,0.5947783251231528,0.696969696969697,0.4703296703296703,0.5524347552414023,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.8,0.75,0.6666666666666666,0.9090909090909091,0.7784989441615229,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
3,TEST,0.8,0.8275862068965517,1.0,0.6153846153846154,0.7844645405527362,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
4,TEST,0.56,0.42105263157894735,0.3333333333333333,0.7692307692307693,0.5063696835418333,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.7,0.7692307692307693,1.0,0.4,0.6324555320336759,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
5,TEST,0.68,0.7333333333333333,1.0,0.42857142857142855,0.6546536707079771,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.68,0.6763099219620958,0.7555555555555555,0.6072727272727273,0.6532940786505635,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
MEAN,TEST,0.6160000000000001,0.5873035252708574,0.65,0.5934065934065933,0.5941464200014301,4,0.001,0.0,0.0,8,resize_cube64_hu_m600_1500
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
2,TEST,0.4,0.4444444444444444,0.5,0.3076923076923077,0.3922322702763681,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
4,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.7,0.7296756383712906,0.8688888888888888,0.5545454545454546,0.685332349499862,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
MEAN,TEST,0.5920000000000001,0.6182336182336183,0.696969696969697,0.4989010989010989,0.5889409260729719,4,0.001,0.0,0.3,8,resize_cube64_hu_m600_1500
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
2,TEST,0.44,0.5333333333333333,0.6666666666666666,0.23076923076923078,0.3922322702763681,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
3,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
4,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.7,0.7692307692307693,1.0,0.4,0.6324555320336759,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
5,TEST,0.68,0.7142857142857143,0.9090909090909091,0.5,0.674199862463242,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.6300000000000001,0.7042237762237762,0.9555555555555555,0.3527272727272727,0.573119611101597,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
MEAN,TEST,0.552,0.6316162860128378,0.8151515151515151,0.31538461538461543,0.4995803189475585,4,0.001,0.0,0.5,8,resize_cube64_hu_m600_1500
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,1e-05,0.0,8,resize_cube64_hu_m600_1500
1,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,4,0.001,1e-05,0.0,8,resize_cube64_hu_m600_1500
