fold,set,accuracy,f1,tpr,tnr,gmean,auc,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
4,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.7628205128205128,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,0.69,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.8,0.8,0.9090909090909091,0.7142857142857143,0.8058229640253803,0.9285714285714286,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.68,0.6927272727272727,0.7844444444444443,0.5945454545454545,0.6794285880995388,0.6571919191919192,8,0.001,8
MEAN,TEST,0.6,0.6241385281385281,0.7151515151515151,0.4967032967032967,0.5551174484858667,0.6382783882783883,8,0.001,8
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,0.7676767676767676,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,0.5961538461538461,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.5151515151515151,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.5,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6868686868686869,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,0.4487179487179487,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.6363636363636364,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,0.6987179487179487,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.55,0.5714285714285714,0.6,0.5,0.5477225575051661,0.49,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.8116883116883117,8,0.001,0,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6300000000000001,0.6579744816586922,0.7644444444444444,0.5181818181818182,0.6214160000336555,0.6192121212121211,8,0.001,8
MEAN,TEST,0.6,0.6110825856912814,0.6636363636363637,0.5417582417582417,0.5972292638486189,0.6110556110556111,8,0.001,8
1,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,0.6767676767676768,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
1,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,0.5256410256410257,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.5252525252525253,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.4358974358974359,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.8484848484848485,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.532051282051282,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6868686868686869,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,0.6474358974358974,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,0.7,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,0.6558441558441559,8,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.6757177033492823,0.7155555555555555,0.6654545454545454,0.6850117581885582,0.6874747474747475,8,0.001,8
MEAN,TEST,0.552,0.5191017907042248,0.5636363636363637,0.5472527472527472,0.5223959497761413,0.5593739593739594,8,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.797979797979798,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.5448717948717948,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.5656565656565655,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.596153846153846,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6565656565656566,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.46794871794871795,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.6464646464646464,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.673076923076923,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,0.5700000000000001,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.72,0.631578947368421,0.5454545454545454,0.8571428571428571,0.6837634587578276,0.8376623376623377,8,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.65,0.6573684210526316,0.7466666666666666,0.5781818181818181,0.6301837080667524,0.6473333333333333,8,0.001,8
MEAN,TEST,0.592,0.5966861598440545,0.6424242424242423,0.5406593406593407,0.5631302820015909,0.6239427239427239,8,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.808080808080808,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.5961538461538461,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.6153846153846154,0.8888888888888888,0.18181818181818182,0.40201512610368484,0.5252525252525253,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5256410256410257,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6363636363636364,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.5064102564102564,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.6060606060606061,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.7051282051282051,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.7407407407407407,1.0,0.3,0.5477225575051661,0.78,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.68,0.7142857142857143,0.9090909090909091,0.5,0.674199862463242,0.9090909090909091,8,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.63,0.6857871681670309,0.8666666666666666,0.42363636363636364,0.5859931528000615,0.671151515151515,8,0.001,8
MEAN,TEST,0.5760000000000001,0.6379150419473001,0.7984848484848486,0.37692307692307697,0.5408223188787318,0.6484848484848484,8,0.001,8
1,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,0.4747474747474748,16,0.001,0,0,8,resize_cube128_hu_m300_1400
1,TEST,0.32,0.41379310344827586,0.5,0.15384615384615385,0.2773500981126146,0.3846153846153846,16,0.001,0,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4444444444444444,16,0.001,0,0,8,resize_cube128_hu_m300_1400
2,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.5641025641025641,16,0.001,0,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,0.8080808080808081,16,0.001,0,0,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,0.423076923076923,16,0.001,0,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,0.6363636363636364,16,0.001,0,0,8,resize_cube128_hu_m300_1400
4,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,0.6153846153846154,16,0.001,0,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.8,0.8,0.8,0.8,0.8,0.8400000000000001,16,0.001,0,0,8,resize_cube128_hu_m300_1400
5,TEST,0.68,0.6,0.5454545454545454,0.7857142857142857,0.6546536707079771,0.6363636363636365,16,0.001,0,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.670231193926846,0.7155555555555555,0.650909090909091,0.6705411418084941,0.6407272727272728,16,0.001,8
MEAN,TEST,0.552,0.5451828631138975,0.5590909090909091,0.5417582417582418,0.5349431210400315,0.5247086247086248,16,0.001,8
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,0.797979797979798,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.5641025641025641,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,0.6565656565656566,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.5833333333333333,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6868686868686869,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,0.47435897435897434,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.5656565656565657,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.7307692307692308,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,0.8400000000000001,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.84,0.7777777777777778,0.6363636363636364,1.0,0.7977240352174656,0.9090909090909091,16,0.001,0,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.698556826849733,0.8088888888888889,0.5781818181818181,0.6654351226380324,0.7094141414141415,16,0.001,8
MEAN,TEST,0.624,0.6275335775335775,0.6439393939393939,0.6,0.6115203678479181,0.6523310023310024,16,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.696969696969697,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.5576923076923077,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.6153846153846154,0.8888888888888888,0.18181818181818182,0.40201512610368484,0.5353535353535354,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.532051282051282,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6565656565656566,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.48717948717948717,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.6464646464646464,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.6794871794871795,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,0.69,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.84,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.8374357893586238,0.8766233766233766,16,0.001,0,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6300000000000001,0.6748160535117057,0.8288888888888888,0.4672727272727272,0.6023114965453372,0.6450707070707071,16,0.001,8
MEAN,TEST,0.608,0.6800342130987292,0.846969696969697,0.3868131868131869,0.549727454319941,0.6266067266067266,16,0.001,8
1,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.6161616161616161,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
1,TEST,0.4,0.34782608695652173,0.3333333333333333,0.46153846153846156,0.3922322702763681,0.48717948717948717,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,0.5151515151515151,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,TEST,0.52,0.3333333333333333,0.25,0.7692307692307693,0.4385290096535146,0.5833333333333333,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,0.7575757575757576,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,0.4551282051282051,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6565656565656566,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,TEST,0.76,0.6666666666666666,0.5,1.0,0.7071067811865476,0.8461538461538463,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.5882352941176471,0.5,0.8,0.6324555320336759,0.63,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,TEST,0.6,0.4444444444444444,0.36363636363636365,0.7857142857142857,0.5345224838248488,0.6298701298701299,16,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.6157422969187676,0.6333333333333333,0.6872727272727273,0.64266781856562,0.635090909090909,16,0.001,8
MEAN,TEST,0.56,0.47273982056590746,0.42272727272727273,0.6802197802197802,0.5157520456966225,0.6003330003330003,16,0.001,8
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,0.7979797979797979,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,0.5897435897435896,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.5353535353535354,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.4,0.4444444444444444,0.5,0.3076923076923077,0.3922322702763681,0.41025641025641024,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6666666666666666,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,0.5,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.6262626262626262,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.6987179487179487,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,0.6000000000000001,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.84,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.8374357893586238,0.8766233766233766,16,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6399999999999999,0.6644709600087175,0.7644444444444444,0.54,0.6289318291943289,0.6452525252525253,16,0.001,8
MEAN,TEST,0.608,0.6281443001443001,0.6803030303030303,0.5406593406593407,0.6024078535398832,0.6150682650682651,16,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.7575757575757576,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,0.5961538461538461,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,0.5858585858585859,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.6,0.7058823529411765,1.0,0.23076923076923078,0.4803844614152614,0.6025641025641025,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.6363636363636364,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.46794871794871795,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.6363636363636364,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,0.7115384615384615,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,0.5599999999999999,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.8376623376623377,16,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.58,0.6417391304347826,0.831111111111111,0.3745454545454545,0.5385967010249224,0.6352323232323231,16,0.001,8
MEAN,TEST,0.64,0.7037029576589019,0.8803030303030303,0.4186813186813187,0.5807721674449379,0.643173493173493,16,0.001,8
1,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,0.5555555555555556,32,0.001,0,0,8,resize_cube128_hu_m300_1400
1,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.3205128205128205,32,0.001,0,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.6060606060606061,32,0.001,0,0,8,resize_cube128_hu_m300_1400
2,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,0.641025641025641,32,0.001,0,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.85,0.8,0.6666666666666666,1.0,0.816496580927726,0.898989898989899,32,0.001,0,0,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.5064102564102564,32,0.001,0,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.7474747474747474,32,0.001,0,0,8,resize_cube128_hu_m300_1400
4,TEST,0.72,0.72,0.75,0.6923076923076923,0.7205766921228921,0.8076923076923077,32,0.001,0,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.85,0.8571428571428571,0.9,0.8,0.8485281374238571,0.8200000000000001,32,0.001,0,0,8,resize_cube128_hu_m300_1400
5,TEST,0.48,0.48,0.5454545454545454,0.42857142857142855,0.48349377841522817,0.4610389610389611,32,0.001,0,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.7100000000000001,0.7162058993637942,0.7799999999999999,0.650909090909091,0.6883238645306268,0.7256161616161616,32,0.001,8
MEAN,TEST,0.536,0.4867787114845939,0.4924242424242424,0.578021978021978,0.5081147325136041,0.5473359973359974,32,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.7474747474747474,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,0.5897435897435898,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,0.5353535353535354,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.5,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.8282828282828283,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.46794871794871795,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.6161616161616161,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,0.7371794871794871,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.6,0.7142857142857143,1.0,0.2,0.4472135954999579,0.63,32,0.001,0,0.3,8,resize_cube128_hu_m300_1400
